modelName,owner,displayName,fieldName,type,description,editable,"expected_values",hidden,multivalue,recommended,required,constraints
"Splunk_CIM_Validation","Ticket_Management","is_not_Missing_Extractions_Incident","is_not_Missing_Extractions_Incident",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Ticket_Management","is_Missing_Extractions_Problem","is_Missing_Extractions_Problem",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Ticket_Management","is_not_Missing_Extractions_Problem","is_not_Missing_Extractions_Problem",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Ticket_Management","is_Missing_Extractions_Change","is_Missing_Extractions_Change",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Ticket_Management","is_not_Missing_Extractions_Change","is_not_Missing_Extractions_Change",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation",Updates,"is_Missing_Extractions_Updates","is_Missing_Extractions_Updates",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation",Updates,"is_not_Missing_Extractions_Updates","is_not_Missing_Extractions_Updates",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation",Vulnerabilities,"is_Missing_Extractions_Vulnerabilities","is_Missing_Extractions_Vulnerabilities",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation",Vulnerabilities,"is_not_Missing_Extractions_Vulnerabilities","is_not_Missing_Extractions_Vulnerabilities",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation",Web,"is_Missing_Extractions_Web","is_Missing_Extractions_Web",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation",Web,"is_not_Missing_Extractions_Web","is_not_Missing_Extractions_Web",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Ports","is_Untagged_Ports",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Ports","is_not_Untagged_Ports",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Processes","is_Untagged_Processes",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Processes","is_not_Untagged_Processes",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Services","is_Untagged_Services",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Services","is_not_Untagged_Services",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Authentication","is_Untagged_Authentication",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Authentication","is_not_Untagged_Authentication",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Changes","is_Untagged_Changes",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Changes","is_not_Untagged_Changes",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Email","is_Untagged_Email",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Email","is_not_Untagged_Email",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_IDS","is_Untagged_IDS",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_IDS","is_not_Untagged_IDS",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Malware_Attacks","is_Untagged_Malware_Attacks",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Malware_Attacks","is_not_Untagged_Malware_Attacks",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Network_Resolution","is_Untagged_Network_Resolution",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
